,carat,cut,color,clarity,depth,table,x,y,z,group,price_predicted
2772,0.77,Very Good,E,SI2,60.4,58.0,5.91,5.95,3.58,1.0,2497.0485958532063
2773,0.44,Very Good,E,SI1,62.2,60.0,4.79,4.86,3.0,1.0,1039.3658850860309
2774,0.92,Premium,G,SI2,58.4,58.0,6.4,6.34,3.73,0.0,3237.380530300636
2775,1.01,Premium,E,SI1,59.5,60.0,6.54,6.46,3.87,0.0,5116.817349580221
2776,0.82,Fair,F,SI1,64.9,58.0,5.83,5.79,3.77,1.0,2984.6704285534756
2777,0.41,Ideal,G,VS1,61.7,57.0,4.81,4.78,2.96,1.0,1053.18807172472
2778,0.44,Very Good,F,VVS1,62.1,60.0,4.84,4.92,3.03,1.0,1563.1512920104685
2779,0.56,Ideal,D,SI2,62.2,55.0,5.29,5.32,3.3,1.0,1540.881826233296
2780,0.26,Very Good,E,VVS2,61.7,61.0,4.08,4.12,2.53,1.0,583.804287845599
2781,0.39,Ideal,G,IF,61.6,56.0,4.69,4.73,2.9,1.0,1300.2324689145314
2782,0.7,Fair,I,I1,68.6,57.0,5.46,5.34,3.71,,1097.7684055256134
2783,1.2,Premium,G,SI2,62.6,61.0,6.73,6.68,4.2,0.0,5286.5898097091795
2784,2.0,Very Good,H,SI2,61.0,57.0,8.02,8.18,4.94,0.0,12568.904330123645
2785,0.54,Very Good,I,VS2,62.3,56.0,5.17,5.22,3.24,1.0,1295.2062532356913
2786,0.54,Ideal,D,VS2,61.1,56.0,5.29,5.25,3.22,1.0,2133.861548592971
2787,1.6,Very Good,I,VS1,62.3,59.0,7.46,7.51,4.66,0.0,10956.384797369543
2788,0.37,Ideal,E,VS1,61.4,55.0,4.62,4.66,2.85,1.0,1031.8037539522522
2789,1.09,Ideal,G,VVS2,61.8,56.0,6.58,6.62,4.08,1.0,7608.2465204978425
2790,0.71,Ideal,G,VS1,61.5,56.0,5.74,5.78,3.54,1.0,2979.5507770134977
2791,1.0,Premium,D,SI1,59.2,62.0,6.54,6.49,3.86,0.0,5349.299700112046
2792,0.33,Ideal,E,VS2,61.5,57.0,4.41,4.47,2.73,1.0,771.4567602495504
2793,1.2,Very Good,I,VS1,62.6,59.0,6.69,6.73,4.2,0.0,6353.994598271583
2794,1.21,Premium,G,VS1,62.7,58.0,6.76,6.85,4.27,0.0,7925.336836892869
2795,0.42,Ideal,E,VVS2,62.3,55.0,4.81,4.76,2.98,1.0,1514.0666660536726
2796,0.31,Good,G,VS1,63.2,56.0,4.28,4.29,2.71,1.0,564.5273830076435
2797,1.01,Premium,D,VVS2,62.4,58.0,6.44,6.39,4.0,1.0,8713.427045873692
2798,0.99,Fair,J,I1,73.6,60.0,6.01,5.8,4.35,,1821.7066207334674
2799,1.07,Premium,H,VS2,60.6,60.0,6.66,6.63,4.03,1.0,5290.689485382375
2800,0.92,Premium,F,SI2,61.8,58.0,6.19,6.23,3.84,0.0,3398.4086124113423
2801,1.04,Very Good,G,VVS2,62.8,54.0,6.39,6.5,4.05,1.0,6683.088127991583
2802,0.3,Premium,G,VVS1,62.6,58.0,4.27,4.29,2.68,1.0,699.29897301955
2803,0.62,Very Good,D,VVS2,58.1,63.0,5.59,5.66,3.27,1.0,3373.693681651194
2804,0.7,Ideal,F,SI2,62.1,57.0,5.65,5.69,3.52,1.0,2110.92424360898
2805,1.0,Premium,G,SI2,60.7,59.0,6.45,6.41,3.9,0.0,3775.9882143926516
2806,1.03,Ideal,G,SI1,60.8,57.0,6.52,6.47,3.95,0.0,4810.464541020418
2807,0.71,Ideal,G,VVS1,61.1,57.0,5.76,5.8,3.53,1.0,3622.4571355098883
2808,0.3,Ideal,H,VVS1,62.5,53.8,4.31,4.33,2.69,1.0,642.9747051383328
2809,0.4,Good,I,VS1,63.8,55.0,4.69,4.65,2.98,1.0,768.7952583923654
2810,0.5,Good,E,VS2,64.1,58.0,5.03,5.01,3.22,1.0,1549.4528125033557
2811,0.26,Very Good,E,VVS2,62.9,56.0,4.07,4.1,2.57,1.0,583.804287845599
2812,0.33,Very Good,G,VS2,62.1,56.0,4.41,4.44,2.75,1.0,610.309508555251
2813,0.4,Ideal,D,VVS2,62.2,55.0,4.74,4.72,2.94,1.0,1525.3540789498998
2814,0.53,Very Good,E,SI1,63.0,55.0,5.14,5.18,3.25,1.0,1476.0948752670292
2815,0.7,Very Good,F,SI1,62.3,57.0,5.65,5.69,3.53,1.0,2341.061093424928
2816,0.36,Ideal,E,VS2,61.9,56.0,4.55,4.56,2.82,1.0,909.0805673202515
2817,0.48,Premium,E,SI2,62.9,60.0,4.93,4.9,3.09,1.0,1073.644822063547
2818,0.72,Ideal,D,SI1,60.5,56.0,5.79,5.84,3.52,1.0,2960.7342944572065
2819,0.51,Very Good,F,VS2,58.6,58.0,5.22,5.29,3.08,1.0,1515.5607291674935
2820,0.26,Ideal,G,VS1,62.5,53.0,4.1,4.13,2.57,1.0,444.50254560994654
2821,1.0,Good,F,I1,64.2,59.0,6.26,6.3,4.03,,2375.5166162051373
2822,0.26,Ideal,F,IF,62.0,56.0,4.07,4.1,2.53,1.0,701.0389741432068
2823,0.32,Ideal,G,VVS1,60.2,56.0,4.45,4.49,2.69,1.0,809.0474624416283
2824,0.79,Premium,G,VS1,61.3,59.0,5.97,5.91,3.64,1.0,3534.662910900975
2825,1.07,Ideal,H,VS2,62.1,57.0,6.53,6.49,4.04,1.0,5445.499412408928
2826,0.9,Premium,D,SI2,58.1,60.0,6.26,6.24,3.63,1.0,3596.014825855544
2827,2.35,Premium,J,VS1,60.7,60.0,8.64,8.6,5.23,0.0,21463.77920316835
2828,1.11,Ideal,I,VS1,63.0,56.0,6.61,6.57,4.15,0.0,5836.64499928292
2829,0.36,Good,E,VVS1,58.2,56.0,4.68,4.74,2.74,1.0,1165.5762359209573
2830,0.3,Good,F,VVS1,61.1,61.0,4.29,4.32,2.63,1.0,742.2372816764897
2831,0.53,Ideal,G,VS1,61.8,55.0,5.17,5.22,3.21,1.0,1712.6149416412163
2832,0.79,Premium,J,SI1,58.8,62.0,6.03,6.01,3.54,1.0,2347.883471470067
2833,0.33,Premium,D,SI2,61.6,59.0,4.42,4.41,2.72,1.0,564.4121839063766
2834,1.36,Premium,I,VS1,62.0,59.0,7.1,7.06,4.39,0.0,8310.25845490501
2835,1.03,Very Good,H,SI2,60.9,57.0,6.5,6.58,3.98,0.0,3693.001177445365
2836,0.42,Premium,G,VVS1,59.8,58.0,4.88,4.85,2.91,1.0,1316.8292860693616
2837,0.32,Ideal,H,VVS1,61.6,54.0,4.42,4.45,2.73,1.0,725.9653111930559
2838,0.56,Ideal,E,VS1,61.8,56.0,5.28,5.33,3.28,1.0,2261.8909738994535
2839,0.34,Premium,G,VVS1,59.0,62.0,4.6,4.56,2.7,1.0,884.9313087803816
2840,0.5,Very Good,D,VS1,59.8,58.0,5.12,5.14,3.07,1.0,1869.7355504120114
2841,3.11,Fair,J,I1,65.9,57.0,9.15,9.02,5.98,,11223.143014601572
2842,0.56,Ideal,D,VS2,60.9,56.0,5.35,5.32,3.25,1.0,2285.4053337221817
2843,0.3,Ideal,E,VVS1,60.6,57.0,4.33,4.35,2.63,1.0,889.9554772325898
2844,0.37,Ideal,E,VS1,61.6,54.7,4.61,4.63,2.85,1.0,1031.8037539522522
2845,0.53,Ideal,G,VS2,61.6,56.0,5.24,5.19,3.21,1.0,1580.4669296842883
2846,1.6,Very Good,D,SI2,60.6,58.0,7.55,7.61,4.59,0.0,10110.154586127572
2847,0.31,Ideal,D,SI1,62.1,56.0,4.33,4.37,2.7,1.0,604.7434974119758
2848,1.54,Very Good,J,VS1,63.5,57.0,7.27,7.37,4.65,0.0,9342.59712152612
2849,0.33,Very Good,G,VVS2,62.8,57.0,4.39,4.47,2.78,1.0,751.9981692335789
2850,0.31,Good,H,VS2,63.5,57.0,4.32,4.34,2.75,1.0,482.44163736249203
2851,0.71,Premium,G,SI1,58.5,58.0,5.87,5.82,3.42,1.0,2320.6108321829042
2852,1.01,Premium,F,SI2,61.1,57.0,6.48,6.44,3.95,0.0,4037.276031921175
2853,0.3,Ideal,F,VVS1,61.9,58.0,4.26,4.3,2.65,1.0,798.5647752077774
2854,1.31,Ideal,H,VS1,62.5,56.0,6.95,7.03,4.37,0.0,8713.407999184677
2855,0.71,Ideal,I,VS2,61.6,57.0,5.7,5.62,3.49,1.0,2299.515001528578
2856,0.41,Ideal,D,SI1,61.6,55.0,4.8,4.78,2.95,1.0,1024.3375983545473
2857,1.0,Premium,F,VS1,62.6,58.0,6.37,6.4,4.0,1.0,6025.507835334557
2858,1.07,Ideal,D,VS1,61.8,57.0,6.55,6.58,4.06,0.0,8409.85320181473
2859,0.52,Premium,G,VS1,62.6,59.0,5.08,5.11,3.19,1.0,1600.9298268305893
2860,1.05,Ideal,G,VS2,62.8,57.0,6.49,6.45,4.06,1.0,5740.286090739334
2861,0.33,Ideal,D,VVS2,61.7,55.0,4.46,4.49,2.76,1.0,1057.7169450934311
2862,1.5,Very Good,F,SI2,62.3,60.0,7.29,7.34,4.56,0.0,8144.443868969862
2863,0.41,Ideal,H,SI2,61.7,56.0,4.8,4.77,2.95,1.0,713.7172675547703
2864,0.71,Very Good,F,VS1,62.9,55.0,5.68,5.71,3.58,1.0,3052.621181305858
2865,0.5,Good,D,SI1,63.8,60.0,5.0,5.03,3.2,1.0,1370.366487273742
2866,1.01,Very Good,D,VS2,63.1,60.0,6.39,6.35,4.02,1.0,6563.356204379865
2867,1.71,Good,H,VS2,63.7,58.0,7.57,7.54,4.81,0.0,12094.56949302875
2868,0.4,Ideal,F,VVS1,62.2,56.0,4.71,4.74,2.94,1.0,1371.891294418723
2869,0.32,Very Good,G,VS1,61.7,55.0,4.37,4.41,2.71,1.0,618.6125046654838
2870,0.5,Very Good,E,SI1,60.7,61.0,5.09,5.12,3.1,1.0,1322.55750753364
2871,1.02,Fair,F,SI2,65.5,59.0,6.27,6.24,4.1,0.0,3777.432729504755
2872,1.05,Very Good,G,SI2,62.5,60.0,6.45,6.5,4.05,0.0,4016.767843848724
2873,1.36,Premium,E,VVS2,59.8,59.0,7.12,7.2,4.38,0.0,13885.386142504114
2874,0.51,Ideal,E,SI1,62.3,56.0,5.15,5.12,3.2,1.0,1450.9949856347878
2875,1.2,Premium,H,SI2,62.4,57.0,6.83,6.75,4.24,0.0,5036.09332295521
2876,0.72,Ideal,F,VS1,62.0,56.0,5.76,5.73,3.56,1.0,3337.467307224402
2877,0.49,Very Good,F,VVS1,62.2,56.0,5.04,5.08,3.14,1.0,1913.9265911364123
2878,0.36,Premium,H,SI1,61.3,57.0,4.65,4.61,2.84,1.0,605.6052062764888
2879,0.7,Premium,D,SI1,62.1,62.0,5.63,5.58,3.48,1.0,2730.9770602128333
2880,0.9,Premium,E,SI2,59.5,61.0,6.3,6.24,3.73,1.0,3425.623493708368
2881,0.32,Premium,G,VVS1,58.1,59.0,4.53,4.49,2.62,1.0,789.559515340343
2882,2.0,Very Good,G,SI2,63.5,55.0,8.03,7.93,5.07,0.0,13194.084638576567
2883,0.9,Good,F,SI2,63.3,57.0,6.08,6.14,3.87,1.0,3084.123233014318
2884,1.18,Ideal,E,SI2,60.9,57.0,6.86,6.89,4.19,0.0,5809.3844166080835
2885,0.36,Ideal,E,VS1,61.8,56.0,4.55,4.58,2.82,1.0,979.6281662365698
2886,0.37,Ideal,F,VVS2,60.0,59.0,4.64,4.66,2.79,1.0,1076.0405731417175
2887,0.3,Ideal,F,SI1,62.4,56.0,4.27,4.32,2.68,1.0,501.0072846808624
2888,0.36,Premium,F,VS2,60.5,60.0,4.55,4.61,2.77,1.0,808.5774919562742
2889,0.8,Premium,J,SI2,60.2,59.0,6.07,5.95,3.62,1.0,2162.31066124106
2890,1.51,Ideal,H,SI1,61.9,57.0,7.37,7.32,4.55,0.0,9287.648437959815
2891,0.62,Very Good,F,VS2,59.8,58.0,5.55,5.59,3.33,1.0,2190.761552792864
2892,0.71,Premium,H,SI1,62.4,59.0,5.65,5.6,3.51,1.0,2178.511342694979
2893,0.32,Good,G,VS1,57.0,62.0,4.51,4.54,2.58,1.0,599.512896800635
2894,1.02,Ideal,G,VS2,62.8,57.0,6.36,6.45,4.02,1.0,5434.796177281135
2895,0.41,Premium,H,VS1,62.0,56.0,4.78,4.74,2.95,1.0,935.6713160287333
2896,1.14,Ideal,G,VS2,62.0,55.0,6.68,6.77,4.17,0.0,6703.682638580087
2897,0.52,Premium,G,SI1,60.6,61.0,5.19,5.17,3.14,1.0,1290.1984374031258
2898,1.0,Good,H,SI1,62.7,60.0,6.24,6.3,3.93,0.0,3930.848635818237
2899,0.56,Very Good,E,SI1,60.2,57.0,5.36,5.4,3.24,1.0,1637.5212415040987
2900,0.32,Premium,G,SI1,61.0,61.0,4.41,4.38,2.68,1.0,516.6700909817837
2901,0.37,Ideal,D,VVS2,61.6,54.0,4.61,4.64,2.85,1.0,1315.0222115676668
2902,0.9,Good,G,SI1,63.2,59.0,6.05,6.1,3.84,1.0,3433.04331988295
2903,1.01,Ideal,G,SI1,61.1,58.0,6.43,6.49,3.95,0.0,4635.912825840394
2904,1.03,Ideal,J,SI1,62.3,57.0,6.48,6.43,4.02,0.0,3979.7844319493
2905,0.78,Premium,G,SI2,60.6,58.0,6.02,5.99,3.64,1.0,2387.0934561134964
2906,0.33,Ideal,G,VS1,61.6,57.0,4.46,4.49,2.75,1.0,698.1824362366917
2907,0.33,Ideal,H,VVS2,61.3,56.0,4.43,4.47,2.73,1.0,708.2075942249633
2908,1.09,Ideal,H,SI1,61.9,57.0,6.63,6.58,4.09,0.0,5024.50764972349
2909,0.5,Good,J,SI1,63.3,60.0,4.97,4.99,3.15,1.0,937.9545435091474
2910,1.01,Ideal,J,VS2,61.3,56.0,6.46,6.5,3.97,1.0,4093.0321389814617
2911,1.0,Very Good,E,VVS2,63.5,55.0,6.36,6.31,4.02,1.0,7579.918219189222
2912,0.59,Premium,E,SI2,60.8,56.0,5.43,5.4,3.29,1.0,1571.2866456061186
2913,0.7,Very Good,H,SI2,59.9,57.0,5.74,5.77,3.45,1.0,1810.4348335935251
2914,0.31,Premium,I,SI1,61.3,58.0,4.34,4.37,2.67,1.0,428.88260648336825
2915,0.39,Premium,E,VS2,62.5,60.0,4.64,4.67,2.91,1.0,1027.2072999374536
2916,0.85,Ideal,E,SI1,61.8,54.0,6.1,6.14,3.78,1.0,3800.4462748916244
2917,0.73,Ideal,I,VVS2,62.3,55.0,5.76,5.77,3.59,1.0,2902.9106953808655
2918,1.09,Ideal,J,SI1,60.7,58.0,6.64,6.68,4.04,0.0,4428.009383205949
2919,0.4,Ideal,D,SI2,61.3,56.0,4.72,4.77,2.91,1.0,828.0575568531939
2920,0.4,Very Good,E,SI1,61.7,60.0,4.68,4.72,2.9,1.0,868.4529012700355
2921,0.22,Fair,E,VS2,65.1,61.0,3.87,3.78,2.49,1.0,319.890424761719
2922,0.31,Premium,E,VS2,60.3,58.0,4.42,4.37,2.65,1.0,666.1338753472563
2923,1.19,Ideal,J,SI2,61.7,56.0,6.8,6.85,4.21,0.0,4628.9799829457215
2924,1.06,Fair,I,I1,64.5,57.0,6.47,6.33,4.13,,2122.0406916025563
2925,0.61,Very Good,E,VS1,59.6,63.0,5.44,5.57,3.28,1.0,2497.893398382878
2926,0.82,Ideal,H,VVS2,61.4,56.0,6.01,6.05,3.71,1.0,4003.8532673375544
2927,1.01,Fair,G,I1,64.5,56.0,6.32,6.26,4.06,,2146.4180326943833
2928,0.32,Ideal,E,VS2,61.4,56.0,4.4,4.43,2.71,1.0,727.9466187468659
2929,0.5,Premium,D,SI2,62.2,58.0,5.08,5.14,3.18,1.0,1215.2468380847622
2930,1.01,Premium,F,SI1,59.1,56.0,6.65,6.52,3.89,0.0,4803.495907184657
2931,1.0,Very Good,F,SI2,62.7,58.0,6.3,6.36,3.97,0.0,3853.4474876335453
2932,0.31,Ideal,D,SI1,62.9,56.0,4.34,4.31,2.72,1.0,604.7434974119758
2933,0.35,Ideal,E,VS2,62.4,57.0,4.52,4.55,2.83,1.0,862.0276760916422
2934,0.7,Ideal,H,VS2,61.2,57.0,5.73,5.77,3.52,1.0,2445.5113029197055
2935,1.08,Ideal,G,SI2,62.2,56.0,6.56,6.59,4.09,0.0,4476.967613802298
2936,1.21,Premium,D,VVS1,60.1,59.0,6.96,6.88,4.16,1.0,13337.99199406904
2937,1.06,Premium,H,SI1,62.8,58.0,6.49,6.47,4.07,0.0,4636.888780910809
2938,0.28,Ideal,I,VS2,62.4,56.0,4.19,4.22,2.62,1.0,397.4408461513041
2939,0.5,Good,F,VS2,63.3,57.0,5.02,5.06,3.19,1.0,1418.4795222999237
2940,1.01,Premium,D,SI1,61.6,58.0,6.47,6.42,3.97,0.0,5450.576058533669
2941,0.42,Fair,D,SI1,64.7,61.0,4.7,4.73,3.05,1.0,959.5959134152047
2942,1.53,Ideal,F,SI1,61.6,56.0,7.34,7.39,4.54,0.0,10803.441661432209
2943,0.57,Premium,E,VS2,63.0,59.0,5.29,5.25,3.32,1.0,2101.7654790986176
2944,0.41,Premium,D,VVS2,61.9,59.0,4.78,4.75,2.95,1.0,1566.8659857839755
2945,2.24,Ideal,F,SI2,60.3,59.0,8.47,8.5,5.12,0.0,18064.625984112867
2946,0.41,Good,E,SI2,63.8,57.0,4.75,4.68,3.01,1.0,758.5472688482785
2947,0.5,Very Good,G,SI1,62.4,52.0,5.1,5.15,3.2,1.0,1165.5464498119973
2948,0.23,Very Good,F,VS2,59.1,59.0,4.02,4.07,2.39,1.0,337.37848050906746
2949,1.11,Very Good,F,SI1,60.1,61.0,6.64,6.74,4.06,0.0,5582.415135189993
2950,1.2,Ideal,E,SI2,61.3,56.0,6.85,6.88,4.21,0.0,5992.421243872329
2951,1.14,Premium,F,VVS1,59.4,59.0,6.87,6.8,4.06,1.0,9600.48069698881
2952,0.9,Ideal,G,SI2,62.5,56.0,6.15,6.2,3.86,1.0,3197.7092141493436
2953,1.22,Premium,G,VS1,62.2,59.0,6.82,6.87,4.26,0.0,8049.842257355521
2954,0.7,Premium,F,VS1,61.7,60.0,5.67,5.64,3.49,1.0,3066.3810358104274
2955,1.07,Premium,I,SI1,58.4,60.0,6.78,6.68,3.93,0.0,4430.683792155181
2956,0.51,Very Good,E,SI2,63.3,56.0,5.12,5.08,3.23,1.0,1167.3282039185383
2957,0.3,Premium,E,SI1,62.5,60.0,4.24,4.27,2.66,1.0,519.1181395862328
2958,1.12,Premium,G,SI2,61.2,58.0,6.69,6.67,4.09,0.0,4654.49355313601
2959,0.3,Premium,F,VS2,61.5,60.0,4.26,4.29,2.63,1.0,573.2454850579993
2960,0.4,Premium,D,SI1,61.6,58.0,4.73,4.69,2.9,1.0,951.0625602791581
2961,0.9,Premium,I,SI1,63.0,58.0,6.09,6.01,3.81,1.0,3197.67966639103
2962,0.3,Ideal,H,VS1,61.6,57.0,4.3,4.33,2.66,1.0,534.3344872082741
2963,0.74,Premium,F,SI2,61.4,57.0,5.82,5.8,3.57,1.0,2273.8049024549778
2964,0.41,Very Good,J,VS2,63.4,56.0,4.73,4.7,2.99,1.0,705.2305715468905
2965,0.52,Premium,E,SI1,61.6,58.0,5.17,5.12,3.17,1.0,1464.0013959726043
2966,0.54,Ideal,D,VVS2,61.4,52.0,5.3,5.34,3.26,1.0,2700.326126781483
2967,0.9,Very Good,H,SI2,61.2,57.0,6.21,6.27,3.82,1.0,2878.9297183111667
2968,0.7,Good,I,VS1,61.1,61.0,5.65,5.7,3.47,1.0,2218.6992548937856
2969,0.34,Very Good,H,VS2,62.4,60.0,4.41,4.44,2.76,1.0,591.0907947028882
2970,0.7,Ideal,F,VS2,61.9,55.0,5.7,5.74,3.54,1.0,2917.9661036609996
2971,1.02,Very Good,G,VS2,63.0,57.0,6.37,6.39,4.02,1.0,5130.177323077439
2972,1.0,Good,F,SI2,63.8,58.0,6.28,6.33,4.02,0.0,3746.160798364656
2973,0.31,Ideal,I,SI2,61.0,56.0,4.39,4.43,2.69,1.0,405.8216663612276
2974,1.23,Premium,G,VS1,62.2,58.0,6.78,6.74,4.27,0.0,8175.263282562606
2975,0.7,Very Good,E,SI1,59.4,63.0,5.79,5.73,3.42,1.0,2493.76334459806
2976,0.54,Ideal,D,VS2,61.1,57.0,5.25,5.22,3.2,1.0,2133.861548592971
2977,0.38,Ideal,H,SI1,61.5,56.0,4.67,4.69,2.88,1.0,689.3980899467273
2978,0.9,Fair,E,SI2,65.0,58.0,6.08,6.04,3.94,1.0,3147.389835199158
2979,1.0,Ideal,D,SI2,61.5,56.0,6.45,6.41,3.95,0.0,4493.028731099887
2980,0.29,Very Good,G,VS2,61.9,55.0,4.25,4.28,2.64,1.0,478.28135844285947
2981,2.01,Premium,E,SI1,60.4,61.0,8.05,7.98,4.84,0.0,18722.199084030726
2982,1.32,Premium,F,SI2,60.6,60.0,7.1,7.05,4.29,0.0,6616.92209588131
2983,0.72,Premium,F,VS2,61.5,58.0,5.73,5.69,3.51,1.0,2989.757508185756
2984,0.31,Premium,H,VS2,62.4,59.0,4.34,4.31,2.7,1.0,511.0879802739608
2985,1.51,Fair,J,SI2,65.1,59.0,7.13,7.09,4.63,0.0,6417.030656923486
2986,0.24,Ideal,H,IF,62.1,57.0,4.0,4.04,2.5,1.0,453.10763847445463
2987,0.79,Ideal,E,VS2,59.3,57.0,6.02,6.06,3.58,1.0,4004.3800279939724
2988,0.73,Premium,F,VS2,62.7,58.0,5.76,5.7,3.59,1.0,3068.578294753944
2989,0.9,Very Good,D,VS1,58.9,59.0,6.22,6.31,3.69,1.0,5691.656244562084
2990,0.51,Premium,F,VVS2,61.9,56.0,5.17,5.13,3.19,1.0,1942.3192103947197
2991,0.29,Ideal,G,VVS2,60.7,54.0,4.33,4.37,2.64,1.0,612.2310954529414
2992,0.68,Good,F,SI1,58.1,60.0,5.8,5.91,3.4,1.0,2156.069900087026
2993,0.51,Ideal,D,VS2,61.1,56.0,5.16,5.2,3.17,1.0,1915.732187841466
2994,1.55,Ideal,I,VS2,61.8,55.0,7.4,7.44,4.58,0.0,10030.487347877615
2995,1.51,Very Good,H,SI2,60.8,58.0,7.4,7.51,4.53,0.0,7482.106140652801
2996,2.01,Ideal,I,SI1,62.9,57.0,8.05,7.98,5.04,0.0,14948.830789211266
2997,1.04,Very Good,G,VVS1,58.2,60.0,6.66,6.71,3.89,1.0,7073.713621580168
2998,0.98,Fair,G,SI1,64.4,56.0,6.33,6.24,4.03,0.0,3920.760179377514
2999,0.25,Very Good,E,VVS1,62.9,58.0,4.01,4.03,2.53,1.0,601.5202257031806
3000,0.42,Ideal,H,VS1,61.2,57.0,4.87,4.8,2.96,1.0,1010.5641286671868
3001,1.1,Very Good,G,VVS1,60.4,57.0,6.7,6.77,4.07,1.0,7860.811127072393
3002,0.41,Very Good,D,VS1,62.8,57.0,4.73,4.76,2.98,1.0,1283.9643238659862
3003,1.02,Premium,F,VS2,62.7,59.0,6.41,6.44,4.03,1.0,5767.838652091655
3004,0.61,Very Good,H,VVS2,60.5,57.0,5.52,5.54,3.35,1.0,2190.0647314034786
3005,0.4,Ideal,J,VS1,61.3,56.0,4.77,4.79,2.93,1.0,774.2990710823113
3006,0.34,Ideal,D,VS1,60.9,56.0,4.56,4.51,2.76,1.0,958.9821770136738
3007,0.4,Ideal,E,SI2,61.0,58.0,4.76,4.78,2.91,1.0,788.8213920876104
3008,0.41,Ideal,G,VVS2,61.7,55.0,4.81,4.85,2.98,1.0,1183.3772048578767
3009,0.3,Ideal,H,SI1,62.4,55.0,4.3,4.32,2.69,1.0,441.52882476822975
3010,0.31,Ideal,E,VS1,62.0,55.0,4.35,4.38,2.7,1.0,738.0238703360274
3011,0.46,Very Good,E,VS2,62.2,58.0,4.95,4.99,3.09,1.0,1362.6583422696276
3012,0.4,Ideal,G,IF,62.2,55.0,4.73,4.76,2.95,1.0,1363.4956503330347
3013,0.3,Ideal,E,VS2,61.5,55.0,4.3,4.34,2.66,1.0,644.4976962065621
3014,1.09,Ideal,F,SI2,61.2,57.0,6.6,6.64,4.05,0.0,4780.283653499712
3015,0.71,Very Good,E,SI1,63.1,58.0,5.65,5.69,3.58,1.0,2561.338449151005
3016,0.97,Ideal,G,SI2,61.6,56.0,6.31,6.39,3.91,0.0,3671.7932890714014
3017,1.02,Very Good,E,IF,61.7,60.0,6.38,6.52,3.98,1.0,10058.734815313
3018,0.42,Premium,D,SI2,60.0,61.0,4.89,4.85,2.92,1.0,880.8594673431304
3019,0.33,Ideal,I,IF,61.8,55.0,4.46,4.47,2.76,1.0,713.7897340772458
3020,0.36,Ideal,E,VS1,61.7,56.0,4.58,4.56,2.82,1.0,979.6281662365698
3021,1.72,Ideal,H,SI1,62.2,57.0,7.65,7.55,4.72,0.0,11871.38017464564
3022,0.37,Ideal,H,VVS1,62.0,53.0,4.63,4.66,2.88,1.0,953.9290962985772
3023,0.71,Ideal,D,VS2,61.2,55.0,5.74,5.78,3.53,1.0,3576.124810155902
3024,0.51,Very Good,I,SI1,63.5,60.0,5.03,5.05,3.2,1.0,1066.240812744544
3025,0.3,Ideal,E,VS2,62.1,55.0,4.28,4.32,2.67,1.0,644.4976962065621
3026,0.71,Very Good,E,VS2,63.7,58.0,5.6,5.64,3.58,1.0,3090.3416772365385
3027,0.3,Ideal,E,VS1,61.6,55.0,4.34,4.36,2.68,1.0,693.5863848992043
3028,0.97,Good,F,SI1,60.1,65.0,6.46,6.36,3.85,0.0,4211.501751280147
3029,1.27,Ideal,I,SI2,62.1,56.0,6.92,6.96,4.31,0.0,5479.244818728821
3030,1.57,Ideal,I,VS2,61.5,56.0,7.56,7.49,4.63,0.0,10276.053882164455
3031,1.0,Premium,G,VS1,62.4,59.0,6.35,6.4,3.98,1.0,5523.714255744028
3032,0.42,Ideal,D,VVS2,62.5,57.0,4.8,4.77,2.99,1.0,1673.7755467833665
3033,0.7,Fair,G,SI1,61.7,66.0,5.7,5.58,3.48,1.0,2079.3596239624135
3034,0.56,Ideal,D,VS1,61.6,57.0,5.33,5.29,3.27,1.0,2467.3690844400608
3035,0.51,Good,E,SI1,57.4,62.0,5.24,5.29,3.02,1.0,1335.3802079376762
3036,0.52,Very Good,I,SI1,63.3,55.0,5.13,5.1,3.24,1.0,1105.990016762244
3037,0.39,Premium,G,VVS1,59.9,59.0,4.73,4.75,2.84,1.0,1145.4869399318404
3038,1.7,Very Good,H,VS2,63.3,57.0,7.59,7.54,4.79,0.0,12311.483994639832
3039,0.3,Very Good,E,VVS2,59.7,57.0,4.37,4.43,2.62,1.0,766.5570272276525
3040,1.08,Ideal,H,SI1,62.7,57.0,6.48,6.51,4.07,0.0,4937.972132554543
3041,2.01,Ideal,F,SI2,61.9,55.0,8.1,8.05,5.0,0.0,14790.575604261172
3042,0.55,Ideal,J,VS2,62.6,57.0,5.21,5.17,3.25,1.0,1300.374608910707
3043,0.9,Fair,F,SI2,62.6,58.0,6.01,6.06,3.78,1.0,2998.255870858937
3044,0.9,Ideal,I,VS1,62.4,57.0,6.17,6.21,3.86,1.0,3923.4374652023243
3045,1.01,Premium,F,VVS2,61.8,59.0,6.46,6.42,3.98,1.0,7129.918377038767
3046,0.51,Very Good,H,VS2,60.1,59.8,5.14,5.19,3.1,1.0,1270.172703099681
3047,0.7,Premium,E,VS1,59.4,61.0,5.78,5.74,3.42,1.0,3344.9418456401118
3048,0.7,Fair,H,SI1,66.0,56.0,5.5,5.53,3.64,1.0,1952.0328283924189
3049,0.34,Ideal,I,SI1,60.2,57.0,4.54,4.5,2.72,1.0,524.779418637494
3050,0.32,Ideal,G,IF,61.2,55.0,4.41,4.44,2.71,1.0,897.0215961633385
3051,0.31,Ideal,D,VS2,59.4,56.0,4.45,4.4,2.63,1.0,748.9317564934994
